ticker,file,sentence,sentiment,type,quarter,year
AFG,AFG_3Q17.pdf,"90 per share
announced previously  This revised range includes our results through the first 9 months of the year and
our expectations for fourth quarter catastrophe losses, including the California wildfires","{'neg': 0.19, 'neu': 0.751, 'pos': 0.059, 'compound': -0.7096}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,"And we've adjusted assumptions within each of our Specialty Property and Casualty groups
slightly 
Our revised P&C earnings guidance includes an initial estimate of expected losses from the California
wildfires in October","{'neg': 0.169, 'neu': 0.831, 'pos': 0.0, 'compound': -0.7269}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,"Our revised P&C earnings guidance includes an initial estimate of expected losses from the California
wildfires in October  Based on the information available at this time, we estimate a pretax loss from these
events, net of reinsurance and inclusive of reinstatement premiums, in the range of $20 million to $25
million, the midpoint of which is approximately $0","{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.6124}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,"The first question goes back to the discussion on guidance  You mentioned
the California wildfire number","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.0772}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,"Harvey, I
think, surprised the industry with the size of the flood component there with the storm just kind of -- rain
settling in there for days at a time in that  I'm not sure the models really assume that, for instance","{'neg': 0.045, 'neu': 0.912, 'pos': 0.043, 'compound': -0.016}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,"I'm not sure the models really assume that, for instance  The
California wildfires, I think, generally, the industry probably thought the communities themselves would
be protected and you couldn't have the size of losses that you had in Santa Rosa","{'neg': 0.105, 'neu': 0.83, 'pos': 0.065, 'compound': -0.193}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,"The
California wildfires, I think, generally, the industry probably thought the communities themselves would
be protected and you couldn't have the size of losses that you had in Santa Rosa  So we're right in the
middle of the lessons learned part and we're also right in the middle of adopting what our strategy is going
to be","{'neg': 0.045, 'neu': 0.908, 'pos': 0.048, 'compound': 0.0516}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,"We're determining what those are  In our wildfire-exposed
business, we're in the middle of also reviewing that","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,"In our wildfire-exposed
business, we're in the middle of also reviewing that  And we're -- I'd say, generally, as I mentioned in our
call, we intend on moving forward and adjusting prices and terms and underwriting appetite as we feel is
necessary to achieve the right returns long term","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,"Lindner
Co-Chief Executive Officer, Co-President and Director
Maybe I'll address the question about Neon and with the wildfire  Actually, Neon is really not that big of a
piece of the wildfire","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,"Actually, Neon is really not that big of a
piece of the wildfire  It's really mainly within our targeted markets business, within our Specialty Casualty
area written by Great American","{'neg': 0.096, 'neu': 0.789, 'pos': 0.115, 'compound': 0.1779}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,"Many reinsurance contracts are
subject to things like hours clauses or things like contiguous or co-located events within a certain radius or
diameter of a footprint  We believe that the California wildfires are a single event, even though they have
multiple PCF numbers as you apply that our reinsurance","{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.7269}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,"e , a cat load in the fourth quarter that would be greater than
what we have talked about here for the California wildfires","{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",earnings call,3Q,2017
AFG,AFG_3Q17.pdf,", a cat load in the fourth quarter that would be greater than
what we have talked about here for the California wildfires  So there's some cat buffer, if you will, in our
thinking","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.3612}",earnings call,3Q,2017
AFG,AFG_3Q16.pdf,"75 per
share  Our revised 2016 core earnings guidance includes our most recent assessment of the impact of
Hurricane Matthew","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.296}",earnings call,3Q,2016
AFG,AFG_3Q16.pdf,"Underwriting profit in our Specialty Financial Group was $19 million in the third quarter this year
compared to $26 million in the third quarter of 2015  The decrease was primarily due to lower
underwriting profit in our financial institutions business, primarily in this quarter the result of August
storms and flooding in Louisiana","{'neg': 0.038, 'neu': 0.862, 'pos': 0.1, 'compound': 0.5574}",earnings call,3Q,2016
AFG,AFG_3Q16.pdf,"The decrease was primarily due to lower
underwriting profit in our financial institutions business, primarily in this quarter the result of August
storms and flooding in Louisiana 
Nearly all the businesses in this group continued to achieve excellent underwriting margins during the
quarter","{'neg': 0.045, 'neu': 0.82, 'pos': 0.135, 'compound': 0.6597}",earnings call,3Q,2016
AFG,AFG_3Q16.pdf,"Although we continue to expect an overall
combined ratio between 92% and 94%, we've adjusted our estimates for the combined ratios within
each of our Specialty Property and Casualty Groups  As noted earlier, our revised guidance reflects the
estimated impact of losses from Hurricane Matthew","{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.7269}",earnings call,3Q,2016
AFG,AFG_3Q16.pdf,"As noted earlier, our revised guidance reflects the
estimated impact of losses from Hurricane Matthew  We've also adjusted our estimate for overall growth in
net written premiums to be in the range of 0% to 2%, down from the previous range of 1% to 5%","{'neg': 0.056, 'neu': 0.89, 'pos': 0.054, 'compound': -0.0258}",earnings call,3Q,2016
AFG,AFG_4Q12.pdf,"com/marketintelligence 5We released our 2012 fourth quarter and full year results yesterday afternoon  We are pleased to report
strong core net operating earnings in 2012, considering a year with a few headwinds for our company and
the industry as a whole, including severe drought conditions, natural disasters and economic challenges
due to the continued low interest rate environment","{'neg': 0.116, 'neu': 0.701, 'pos': 0.182, 'compound': 0.5719}",earnings call,4Q,2012
AFG,AFG_4Q12.pdf,"We are pleased to report
strong core net operating earnings in 2012, considering a year with a few headwinds for our company and
the industry as a whole, including severe drought conditions, natural disasters and economic challenges
due to the continued low interest rate environment 
I’m assuming that the participants on today’s call reviewed our earnings release and supplemental
materials posted on our website","{'neg': 0.107, 'neu': 0.724, 'pos': 0.168, 'compound': 0.5719}",earnings call,4Q,2012
AFG,AFG_3Q12.pdf,"We watched the devastation from
Hurricane Sandy and the related storm systems affecting the northeastern part of the United States  We
pray for the safety of those impacted the storms and the first responders, who are helping to help the
victims and restore services in those communities","{'neg': 0.086, 'neu': 0.66, 'pos': 0.254, 'compound': 0.836}",earnings call,3Q,2012
AFG,AFG_3Q12.pdf,"40 per share  This guidance does exclude losses from
Hurricane Sandy that would exceed our normal projected cap load in the fourth quarter","{'neg': 0.172, 'neu': 0.746, 'pos': 0.082, 'compound': -0.34}",earnings call,3Q,2012
AFG,AFG_3Q12.pdf,"This guidance does exclude losses from
Hurricane Sandy that would exceed our normal projected cap load in the fourth quarter 
In our property and casualty operations, we refined our full year 2012 net-written premium guidance to
be in the range of 3% to 5% growth and continued to expect a combined ratio of 93% to 96%","{'neg': 0.128, 'neu': 0.831, 'pos': 0.042, 'compound': -0.6597}",earnings call,3Q,2012
AFG,AFG_2Q11.pdf,"Since corn and soybean planting was somewhat delayed the
possibility of an early frost is a concern, but this is always the possibility 
Severe weather patterns have contributed to flooding in the Missouri River Valley and drought conditions that impacted
the weak crop in Texas and Oklahoma","{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.8202}",earnings call,2Q,2011
AFG,AFG_2Q11.pdf,"Severe weather patterns have contributed to flooding in the Missouri River Valley and drought conditions that impacted
the weak crop in Texas and Oklahoma  While we have very little businesses in the geographic areas affected by the
current drought conditions, we continue to monitor our exposures from the Missouri River flooding which could affect a
half million acres","{'neg': 0.114, 'neu': 0.886, 'pos': 0.0, 'compound': -0.7269}",earnings call,2Q,2011
AFG,AFG_2Q11.pdf,"While we have very little businesses in the geographic areas affected by the
current drought conditions, we continue to monitor our exposures from the Missouri River flooding which could affect a
half million acres  Our current estimate of exposure causes us to expect lower profitability from this particular event of
between $10 million and $15 million, which has been considered in our earnings guidance","{'neg': 0.057, 'neu': 0.912, 'pos': 0.031, 'compound': -0.1779}",earnings call,2Q,2011
AFG,AFG_1Q11.pdf,"The combined ratio was 92, five points higher
than the first quarter 2010 
The recent tornados in the United States as well as catastrophic natural disasters in Japan, Australia, New
Zealand, and the unrest in North America and the Middle East have all been silvering","{'neg': 0.125, 'neu': 0.738, 'pos': 0.137, 'compound': -0.1027}",earnings call,1Q,2011
AFG,AFG_1Q11.pdf,"The recent tornados in the United States as well as catastrophic natural disasters in Japan, Australia, New
Zealand, and the unrest in North America and the Middle East have all been silvering  We pray for god’s
blessing upon the many people that have been so heavily affected","{'neg': 0.143, 'neu': 0.644, 'pos': 0.213, 'compound': 0.4976}",earnings call,1Q,2011
AFG,AFG_1Q11.pdf,"Our losses in Japan, Australia and New Zealand are minimal  These events
reinforced the wisdom in our taking an active approach to managing catastrophic risks, specifically quake
and hurricane","{'neg': 0.21, 'neu': 0.63, 'pos': 0.16, 'compound': -0.2263}",earnings call,1Q,2011
AFG,AFG_1Q11.pdf,"These events
reinforced the wisdom in our taking an active approach to managing catastrophic risks, specifically quake
and hurricane  Giving consideration to the changes recently introduced by RMS 11 are 1 and 250-year
wind and quake exposures are less than 2% of shareholders’ equity","{'neg': 0.1, 'neu': 0.739, 'pos': 0.161, 'compound': 0.4939}",earnings call,1Q,2011
AFG,AFG_1Q11.pdf,"So, little early to really get too worry  Why you were asking though,
one interesting thing here recently was, as the flooding of the Army Corps of Engineers, the string, the
levee in a couple different slots and the flooding I think it was about 120,000 acres in that","{'neg': 0.06, 'neu': 0.889, 'pos': 0.051, 'compound': -0.1189}",earnings call,1Q,2011
